EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
704424.75,750000.0625,750000.0625,750000.0625,750000.0625,640934.3125,750000.0625,750000.0625,0.142333984375,0.9697265625,-0.15234375,-1.4038084745407104,1.2512205839157104,-0.1525878757238388,66.66667175292969,11.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,666747.0,750000.0625,750000.0625,0.142822265625,0.970703125,-0.154052734375,-1.2512205839157104,1.4343260526657104,-0.2136230319738388,66.66667175292969,12.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.14111328125,0.970458984375,-0.150634765625,-1.0375975370407104,1.4343260526657104,-0.2441406100988388,66.66667175292969,13.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.1396484375,0.971923828125,-0.150390625,-0.9765624403953552,1.4343260526657104,-0.3967284858226776,66.66667175292969,14.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.13818359375,0.97216796875,-0.14990234375,-0.8544921278953552,1.3732908964157104,-0.5493163466453552,66.66667175292969,15.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.138427734375,0.97265625,-0.149169921875,-0.8239745497703552,1.3732908964157104,-0.7324218153953552,66.66667175292969,16.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.13720703125,0.971923828125,-0.144287109375,-0.7629393935203552,1.2207030057907104,-0.9155272841453552,66.66667175292969,17.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.135498046875,0.9716796875,-0.144775390625,-0.7324218153953552,1.1596678495407104,-1.1596678495407104,66.66667175292969,18.0,1.0,WarmUp
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.13427734375,0.968505859375,-0.146484375,-0.6103515028953552,1.1291502714157104,-1.4343260526657104,66.66667175292969,19.0,1.0,WarmUp
727507.3125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.13232421875,0.967041015625,-0.14453125,-0.5493163466453552,1.0070799589157104,-1.6174315214157104,66.66667175292969,20.0,1.0,WarmUp
702846.375,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.13232421875,0.968017578125,-0.14306640625,-0.3051757514476776,0.8850097060203552,-1.8310545682907104,66.66667175292969,21.0,1.0,WarmUp
680719.9375,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.1337890625,0.96630859375,-0.143310546875,0.0,0.7934569716453552,-1.9226073026657104,66.66667175292969,22.0,1.0,WarmUp
659153.3125,750000.0625,750000.0625,750000.0625,750000.0625,749288.0,750000.0625,750000.0625,0.132568359375,0.964599609375,-0.143310546875,0.1220703050494194,0.6408690810203552,-2.105712652206421,66.66667175292969,23.0,1.0,WarmUp
638357.875,750000.0625,750000.0625,750000.0625,750000.0625,724821.0,750000.0625,750000.0625,0.130859375,0.9677734375,-0.1435546875,0.3662109076976776,0.5493163466453552,-2.044677495956421,66.66667175292969,24.0,1.0,WarmUp
620004.5,750000.0625,750000.0625,750000.0625,750000.0625,702736.625,750000.0625,750000.0625,0.130126953125,0.96875,-0.142578125,0.5187987685203552,0.3662109076976776,-2.075195074081421,66.66667175292969,25.0,1.0,WarmUp
604599.3125,750000.0625,750000.0625,750000.0625,750000.0625,683085.5,750000.0625,750000.0625,0.127197265625,0.971435546875,-0.143310546875,0.8544921278953552,0.2441406100988388,-2.349853277206421,66.66667175292969,26.0,1.0,WarmUp
590596.0625,750000.0625,750000.0625,750000.0625,750000.0625,665064.1875,730460.4375,750000.0625,0.12646484375,0.9755859375,-0.14453125,1.0375975370407104,0.0915527269244194,-2.380370855331421,66.66667175292969,27.0,1.0,WarmUp
576353.25,750000.0625,750000.0625,750000.0625,750000.0625,647839.125,708609.1875,750000.0625,0.124755859375,0.973876953125,-0.146240234375,1.3427733182907104,-0.1220703050494194,-2.502441167831421,66.66667175292969,28.0,1.0,WarmUp
562180.0,750000.0625,750000.0625,750000.0625,750000.0625,631443.8125,687535.75,750000.0625,0.124755859375,0.97314453125,-0.145263671875,1.4953612089157104,-0.1831054538488388,-2.471923589706421,66.66667175292969,29.0,1.0,WarmUp
549664.5,750000.0625,750000.0625,750000.0625,750000.0625,616527.5625,668405.625,750000.0625,0.125,0.970947265625,-0.146240234375,1.5563963651657104,-0.2746581733226776,-2.441406011581421,66.66667175292969,30.0,1.0,WarmUp
539377.1875,750000.0625,750000.0625,750000.0625,750000.0625,603269.6875,651719.9375,750000.0625,0.125732421875,0.966552734375,-0.14697265625,1.7089842557907104,-0.3662109076976776,-2.502441167831421,66.66667175292969,31.0,1.0,WarmUp
529959.4375,750000.0625,750000.0625,750000.0625,750000.0625,590984.6875,636449.0625,750000.0625,0.126953125,0.958984375,-0.146728515625,1.8920897245407104,-0.4882812201976776,-2.410888433456421,66.66667175292969,32.0,1.0,WarmUp
519991.53125,750000.0625,750000.0625,750000.0625,750000.0625,578987.8125,621358.6875,750000.0625,0.1279296875,0.953369140625,-0.151611328125,2.197265386581421,-0.5493163466453552,-2.288818120956421,66.66667175292969,33.0,1.0,WarmUp
509799.5,750000.0625,750000.0625,750000.0625,750000.0625,567395.6875,606497.875,750000.0625,0.129150390625,0.948974609375,-0.15283203125,2.593993902206421,-0.5798339247703552,-2.197265386581421,66.66667175292969,34.0,1.0,WarmUp
500852.8125,750000.0625,750000.0625,750000.0625,750000.0625,556822.8125,592977.75,750000.0625,0.130126953125,0.9443359375,-0.15576171875,3.112792730331421,-0.6103515028953552,-2.197265386581421,66.66667175292969,35.0,1.0,WarmUp
493692.21875,750000.0625,750000.0625,750000.0625,750000.0625,547462.1875,581303.75,750000.0625,0.1279296875,0.944580078125,-0.15771484375,3.753661870956421,-0.6408690810203552,-2.044677495956421,66.66667175292969,36.0,1.0,WarmUp
487114.625,750000.0625,750000.0625,750000.0625,750000.0625,538719.6875,570578.9375,750000.0625,0.13134765625,0.947265625,-0.1572265625,4.333495616912842,-0.5187987685203552,-2.075195074081421,66.66667175292969,37.0,1.0,WarmUp
479876.25,750000.0625,750000.0625,750000.0625,750000.0625,530057.1875,559766.9375,750000.0625,0.132568359375,0.9482421875,-0.15576171875,4.943847179412842,-0.5798339247703552,-1.9836424589157104,66.66667175292969,38.0,1.0,WarmUp
472214.34375,750000.0625,750000.0625,750000.0625,750000.0625,521518.625,548857.6875,750000.0625,0.1318359375,0.952392578125,-0.15625,5.218505382537842,-0.4272460639476776,-1.6784666776657104,66.66667175292969,39.0,1.0,WarmUp
465563.0625,750000.0625,750000.0625,750000.0625,750000.0625,513753.71875,538942.5,750000.0625,0.131591796875,0.95703125,-0.154541015625,5.432128429412842,-0.3662109076976776,-1.5563963651657104,66.66667175292969,40.0,1.0,WarmUp
460455.25,750000.0625,750000.0625,750000.0625,750000.0625,506952.4375,530522.375,750000.0625,0.130615234375,0.9599609375,-0.156982421875,5.615233898162842,-0.3662109076976776,-1.2207030057907104,66.66667175292969,41.0,1.0,WarmUp
455793.5625,750000.0625,750000.0625,750000.0625,750000.0625,500589.59375,522810.46875,750000.0625,0.13037109375,0.960205078125,-0.156982421875,5.645751476287842,-0.2441406100988388,-0.9155272841453552,66.66667175292969,42.0,1.0,WarmUp
450358.875,750000.0625,750000.0625,750000.0625,750000.0625,494112.0625,514784.3125,750000.0625,0.12841796875,0.96142578125,-0.154052734375,5.615233898162842,-0.2136230319738388,-0.7019042372703552,66.66667175292969,43.0,1.0,WarmUp
444438.1875,750000.0625,750000.0625,750000.0625,750000.0625,487657.6875,506534.8125,750000.0625,0.12841796875,0.95703125,-0.15478515625,5.645751476287842,-0.0915527269244194,-0.5493163466453552,66.66667175292969,44.0,1.0,WarmUp
439356.28125,750000.0625,750000.0625,750000.0625,750000.0625,481801.1875,499056.4375,750000.0625,0.12939453125,0.95458984375,-0.156494140625,5.737304210662842,0.0610351525247097,-0.2746581733226776,66.66667175292969,45.0,1.0,WarmUp
435623.28125,750000.0625,750000.0625,750000.0625,750000.0625,476730.8125,492829.0,750000.0625,0.12646484375,0.954345703125,-0.1591796875,5.798339366912842,0.0610351525247097,-0.1831054538488388,66.66667175292969,46.0,1.0,WarmUp
432251.28125,750000.0625,750000.0625,750000.0625,750000.0625,471990.90625,487155.75,744692.5,0.12451171875,0.95361328125,-0.16064453125,5.950927257537842,0.0610351525247097,-0.2136230319738388,66.66667175292969,47.0,1.0,WarmUp
428081.34375,750000.0625,750000.0625,750000.0625,750000.0625,467057.96875,481075.1875,733466.625,0.12548828125,0.955078125,-0.158935546875,6.011962413787842,0.0915527269244194,0.0,66.66667175292969,48.0,1.0,WarmUp
423365.84375,750000.0625,750000.0625,750000.0625,750000.0625,462043.75,474656.40625,722328.0625,0.12646484375,0.953857421875,-0.1572265625,6.134032726287842,0.03051757626235485,0.1831054538488388,66.66667175292969,49.0,1.0,WarmUp
419393.3125,750000.0625,750000.0625,750000.0625,750000.0625,457520.28125,468862.90625,711823.5,0.128173828125,0.950439453125,-0.158203125,6.134032726287842,-0.0915527269244194,0.1831054538488388,66.66667175292969,50.0,1.0,WarmUp
416659.59375,750000.0625,750000.0625,750000.0625,750000.0625,453680.625,464179.40625,702267.375,0.1279296875,0.951171875,-0.15869140625,6.042479991912842,-0.0915527269244194,0.3967284858226776,66.66667175292969,51.0,1.0,WarmUp
414225.3125,750000.0625,750000.0625,750000.0625,750000.0625,450103.625,459953.59375,693319.125,0.127197265625,0.947265625,-0.164306640625,5.950927257537842,-0.0610351525247097,0.4272460639476776,66.66667175292969,52.0,1.0,WarmUp
410976.71875,750000.0625,750000.0625,750000.0625,750000.0625,446281.84375,455257.125,684378.8125,0.127197265625,0.945068359375,-0.167236328125,5.767821788787842,-0.0915527269244194,0.5493163466453552,66.66667175292969,53.0,1.0,WarmUp
407159.5,750000.0625,750000.0625,750000.0625,750000.0625,442322.09375,450160.5,675408.625,0.12548828125,0.944091796875,-0.169921875,5.737304210662842,-0.1831054538488388,0.6408690810203552,66.66667175292969,54.0,1.0,WarmUp
403990.71875,741673.375,750000.0625,750000.0625,750000.0625,438764.125,445580.71875,666919.3125,0.12255859375,0.94091796875,-0.1748046875,5.859374523162842,-0.1525878757238388,0.5798339247703552,66.66667175292969,55.0,1.0,WarmUp
401987.28125,733622.1875,750000.0625,750000.0625,750000.0625,435823.625,442013.0,659249.0,0.12060546875,0.938720703125,-0.174560546875,5.889892101287842,-0.3356933295726776,0.3662109076976776,66.66667175292969,56.0,1.0,WarmUp
400238.5,726211.25,750000.0625,750000.0625,750000.0625,433095.75,438834.15625,652079.625,0.117431640625,0.9345703125,-0.17529296875,5.981444835662842,-0.3051757514476776,0.1525878757238388,66.66667175292969,57.0,1.0,WarmUp
397678.0625,718522.625,750000.0625,750000.0625,750000.0625,430083.25,435154.875,644842.0625,0.113525390625,0.93310546875,-0.176513671875,6.072997570037842,-0.5798339247703552,-0.03051757626235485,66.66667175292969,58.0,1.0,WarmUp
394518.84375,710466.25,750000.0625,750000.0625,750000.0625,426894.28125,431022.3125,637483.0625,0.116455078125,0.93359375,-0.174560546875,6.195067882537842,-0.7324218153953552,-0.3356933295726776,66.66667175292969,59.0,1.0,WarmUp
391968.0625,702927.5,750000.0625,750000.0625,750000.0625,424071.71875,427356.0,630527.625,0.115478515625,0.9326171875,-0.179931640625,6.134032726287842,-0.9155272841453552,-0.6713866591453552,66.66667175292969,60.0,1.0,WarmUp
390511.375,696454.75,750000.0625,750000.0625,750000.0625,421809.4375,424629.34375,624299.125,0.11669921875,0.932373046875,-0.184814453125,6.195067882537842,-1.0986326932907104,-0.9155272841453552,66.66667175292969,61.0,1.0,WarmUp
389277.03125,690529.5625,750000.0625,750000.0625,750000.0625,419709.625,422229.21875,618479.0625,0.1171875,0.93359375,-0.184814453125,6.134032726287842,-1.1291502714157104,-1.0681151151657104,66.66667175292969,62.0,1.0,WarmUp
387229.5,684261.3125,750000.0625,750000.0625,750000.0625,417318.1875,419305.875,612534.375,0.1201171875,0.933349609375,-0.19140625,6.072997570037842,-1.2817381620407104,-1.2817381620407104,66.66667175292969,63.0,1.0,WarmUp
384570.375,677577.1875,750000.0625,750000.0625,750000.0625,414716.78125,415904.375,606415.625,0.12255859375,0.935546875,-0.19287109375,6.134032726287842,-1.2512205839157104,-1.4343260526657104,66.66667175292969,64.0,1.0,WarmUp
382480.75,671329.3125,750000.0625,750000.0625,750000.0625,412447.28125,412926.6875,600638.4375,0.12646484375,0.936767578125,-0.19384765625,5.981444835662842,-1.1901854276657104,-1.5563963651657104,66.66667175292969,65.0,1.0,WarmUp
381442.28125,666073.8125,750000.0625,750000.0625,750000.0625,410701.34375,410826.5,595511.3125,0.1279296875,0.93896484375,-0.194091796875,5.798339366912842,-1.0986326932907104,-1.5869139432907104,66.66667175292969,66.0,1.0,WarmUp
380593.28125,661289.625,750000.0625,750000.0625,750000.0625,409080.65625,409005.5625,590723.4375,0.13037109375,0.943359375,-0.197509765625,5.584716320037842,-0.8850097060203552,-1.5258787870407104,66.66667175292969,67.0,1.0,WarmUp
378939.6875,656130.375,750000.0625,750000.0625,750000.0625,407164.21875,406663.28125,585784.25,0.13134765625,0.946533203125,-0.19970703125,5.432128429412842,-0.7629393935203552,-1.4343260526657104,66.66667175292969,68.0,1.0,WarmUp
376671.25,650511.4375,750000.0625,750000.0625,750000.0625,405026.59375,403822.90625,580634.5,0.13232421875,0.94775390625,-0.201171875,5.035399913787842,-0.5798339247703552,-1.2512205839157104,66.66667175292969,69.0,1.0,WarmUp
374939.4375,645280.25,750000.0625,750000.0625,750000.0625,403178.09375,401358.40625,575769.0,0.1337890625,0.95263671875,-0.2021484375,4.638671398162842,-0.3356933295726776,-1.0375975370407104,66.66667175292969,70.0,1.0,WarmUp
374215.6875,640968.375,750000.0625,750000.0625,750000.0625,401822.96875,399732.28125,571507.9375,0.134521484375,0.956787109375,-0.204833984375,4.302978038787842,0.0,-0.9765624403953552,66.66667175292969,71.0,1.0,WarmUp
373672.09375,637084.9375,750000.0625,750000.0625,750000.0625,400587.96875,398380.4375,567558.5,0.13427734375,0.95947265625,-0.20068359375,3.723144292831421,0.3051757514476776,-0.7019042372703552,66.66667175292969,72.0,1.0,WarmUp
372311.3125,632774.8125,750000.0625,750000.0625,750000.0625,399025.15625,396469.28125,563399.375,0.133056640625,0.96142578125,-0.198974609375,3.173827886581421,0.5493163466453552,-0.4882812201976776,66.66667175292969,73.0,1.0,WarmUp
370349.75,628000.1875,750000.0625,750000.0625,750000.0625,397242.03125,394065.9375,559011.0,0.133544921875,0.96337890625,-0.201171875,2.716064214706421,0.7629393935203552,-0.2441406100988388,66.66667175292969,74.0,1.0,WarmUp
368889.1875,623555.0625,750000.0625,750000.0625,750000.0625,395722.46875,392013.5,554869.1875,0.130126953125,0.969482421875,-0.201171875,2.166747808456421,1.0375975370407104,0.0,66.66667175292969,75.0,1.0,WarmUp
368403.78125,619970.25,750000.0625,750000.0625,750000.0625,394670.3125,390757.25,551284.1875,0.12744140625,0.971435546875,-0.201171875,1.7395018339157104,1.2817381620407104,0.1831054538488388,66.66667175292969,76.0,1.0,WarmUp
368096.5,616786.6875,750000.0625,750000.0625,750000.0625,393723.59375,389753.03125,547977.4375,0.125,0.973388671875,-0.198974609375,1.2512205839157104,1.4038084745407104,0.4577636420726776,66.66667175292969,77.0,1.0,WarmUp
366982.03125,613170.8125,750000.0625,750000.0625,750000.0625,392444.4375,388198.6875,544452.5,0.12060546875,0.976806640625,-0.201171875,0.6408690810203552,1.5258787870407104,0.6408690810203552,66.66667175292969,78.0,1.0,WarmUp
365248.71875,609055.0,750000.0625,750000.0625,750000.0625,390927.46875,386129.8125,540672.5625,0.115478515625,0.975341796875,-0.197509765625,0.0915527269244194,1.5563963651657104,0.7934569716453552,66.66667175292969,79.0,1.0,WarmUp
363996.21875,605233.6875,750000.0625,750000.0625,750000.0625,389659.6875,384376.875,537100.1875,0.11328125,0.974365234375,-0.198486328125,-0.5798339247703552,1.4648436307907104,0.8850097060203552,66.66667175292969,80.0,1.0,WarmUp
363711.09375,602248.375,750000.0625,750000.0625,750000.0625,388848.5,383411.84375,534060.1875,0.110595703125,0.970458984375,-0.19921875,-1.1596678495407104,1.4038084745407104,1.0375975370407104,66.66667175292969,81.0,1.0,WarmUp
363596.8125,599643.3125,749540.5625,749267.0,749477.625,388142.09375,382694.4375,531286.5,0.10986328125,0.968505859375,-0.203857421875,-1.6784666776657104,1.3732908964157104,1.1291502714157104,66.66667175292969,82.0,1.0,WarmUp
362672.625,596574.4375,748126.3125,747851.0625,748064.4375,387097.4375,381414.125,528272.5,0.110595703125,0.9638671875,-0.203125,-2.288818120956421,1.2817381620407104,1.1901854276657104,66.66667175292969,83.0,1.0,WarmUp
361124.1875,592990.75,746768.9375,746491.8125,746708.625,385796.40625,379605.59375,524975.625,0.112548828125,0.95947265625,-0.203125,-2.593993902206421,1.2207030057907104,1.2817381620407104,66.66667175292969,84.0,1.0,WarmUp
360048.71875,589684.375,745484.1875,745205.0625,745424.875,384742.375,378114.09375,521878.9375,0.1142578125,0.9580078125,-0.207275390625,-2.929687261581421,1.2207030057907104,1.3427733182907104,66.66667175292969,85.0,1.0,WarmUp
359919.96875,587183.75,744264.875,743984.4375,744206.1875,384126.71875,377386.0625,519290.25,0.119384765625,0.955810546875,-0.20654296875,-3.234863042831421,1.0986326932907104,1.4648436307907104,66.66667175292969,86.0,1.0,WarmUp
359939.625,585022.875,743088.8125,742807.0,743031.0,383588.0625,376876.96875,516928.90625,0.123779296875,0.95654296875,-0.204345703125,-3.417968511581421,1.0986326932907104,1.5258787870407104,66.66667175292969,87.0,1.0,WarmUp
359162.875,582404.875,741948.6875,741665.0,741891.4375,382715.34375,375811.0625,514323.5,0.126220703125,0.9580078125,-0.2060546875,-3.631591558456421,1.0375975370407104,1.6784666776657104,66.66667175292969,88.0,1.0,WarmUp
357765.4375,579259.4375,740852.5625,740566.25,740796.6875,381592.3125,374219.53125,511427.875,0.131591796875,0.959716796875,-0.2021484375,-3.875732183456421,1.0375975370407104,1.7700194120407104,66.66667175292969,89.0,1.0,WarmUp
356816.8125,576359.3125,739813.375,739525.125,739759.0,380691.4375,372917.6875,508701.40625,0.1357421875,0.961181640625,-0.199462890625,-4.241942882537842,1.0986326932907104,1.9531248807907104,66.66667175292969,90.0,1.0,WarmUp
356811.71875,574250.125,738831.6875,738542.25,738778.0,380230.1875,372381.5,506475.4375,0.13916015625,0.96630859375,-0.197998046875,-4.638671398162842,1.3122557401657104,2.136230230331421,66.66667175292969,91.0,1.0,WarmUp
356959.6875,572475.3125,737886.0,737595.1875,737832.75,379848.15625,372061.25,504469.15625,0.14013671875,0.96728515625,-0.199462890625,-4.913329601287842,1.5258787870407104,2.441406011581421,66.66667175292969,92.0,1.0,WarmUp
356301.40625,570225.9375,736964.125,736671.0625,736911.8125,379120.5625,371167.09375,502200.4375,0.142578125,0.968017578125,-0.19775390625,-5.432128429412842,1.7089842557907104,2.655029058456421,66.66667175292969,93.0,1.0,WarmUp
355008.65625,567429.5625,736078.5625,735782.625,736027.25,378134.9375,369743.375,499634.5625,0.1416015625,0.972412109375,-0.197998046875,-5.859374523162842,1.8615721464157104,3.051757574081421,66.66667175292969,94.0,1.0,WarmUp
354165.03125,564865.1875,735243.125,734944.4375,735192.8125,377368.375,368606.03125,497230.59375,0.141357421875,0.97412109375,-0.195068359375,-6.347655773162842,2.166747808456421,3.417968511581421,66.66667175292969,95.0,1.0,WarmUp
354259.15625,563084.375,734449.1875,734149.0,734399.6875,377027.28125,368213.4375,495306.90625,0.14208984375,0.978271484375,-0.1904296875,-6.896972179412842,2.258300542831421,3.692626714706421,66.66667175292969,96.0,1.0,WarmUp
354507.0,561626.75,733685.25,733384.0,733636.5625,376763.875,368039.46875,493599.5,0.141845703125,0.98388671875,-0.186279296875,-7.354735851287842,2.563476324081421,3.906249761581421,66.66667175292969,97.0,1.0,WarmUp
353948.90625,559681.25,732939.6875,732635.5625,732891.9375,376156.8125,367299.53125,491627.34375,0.14404296875,0.989013671875,-0.180419921875,-7.873534679412842,2.624511480331421,4.089354991912842,66.66667175292969,98.0,1.0,WarmUp
352761.59375,557190.6875,732222.875,731915.3125,732175.875,375286.15625,366023.15625,489345.96875,0.1416015625,0.991455078125,-0.177734375,-8.636473655700684,2.746581792831421,4.211425304412842,66.66667175292969,99.0,1.0,WarmUp
351997.0,554901.125,731540.375,731229.1875,731494.25,374608.90625,365000.96875,487187.6875,0.140380859375,0.991943359375,-0.171142578125,-9.368895530700684,2.746581792831421,4.333495616912842,66.66667175292969,100.0,1.0,WarmUp
352159.15625,553367.0625,730897.875,730584.0625,730852.1875,374358.9375,364717.1875,485503.15625,0.140380859375,0.989990234375,-0.1708984375,-10.040282249450684,2.807616949081421,4.455565929412842,66.66667175292969,101.0,1.0,WarmUp
352484.0,552161.5,730277.1875,729961.6875,730231.625,374194.5,364655.21875,484034.90625,0.140380859375,0.986328125,-0.169921875,-10.742186546325684,2.746581792831421,4.516601085662842,66.66667175292969,102.0,1.0,WarmUp
352008.6875,550476.625,729670.125,729350.3125,729625.25,373680.0625,364027.84375,482296.75,0.14013671875,0.98291015625,-0.1689453125,-11.169432640075684,2.807616949081421,4.486083507537842,66.66667175292969,103.0,1.0,WarmUp
350893.625,548227.3125,729085.9375,728759.8125,729042.75,372894.71875,362861.46875,480241.375,0.139404296875,0.975341796875,-0.166259765625,-11.566161155700684,2.655029058456421,4.577636241912842,66.66667175292969,104.0,1.0,WarmUp
350205.375,546178.5,728535.375,728201.375,728492.75,372311.5,361952.625,478314.75,0.1396484375,0.96875,-0.165771484375,-11.779784202575684,2.563476324081421,4.577636241912842,66.66667175292969,105.0,1.0,WarmUp
350449.625,544891.75,728020.75,727679.5,727978.5625,372157.28125,361788.3125,476865.28125,0.142333984375,0.966796875,-0.165771484375,-11.871336936950684,2.410888433456421,4.455565929412842,66.66667175292969,106.0,1.0,WarmUp
350843.8125,543919.0625,727521.625,727157.0625,727480.125,372070.1875,361829.4375,475611.875,0.140869140625,0.964111328125,-0.16455078125,-11.840819358825684,2.105712652206421,4.364013195037842,66.66667175292969,107.0,1.0,WarmUp
350433.15625,542448.6875,727020.75,726343.1875,726987.3125,371635.5,361299.96875,474074.53125,0.14013671875,0.95947265625,-0.158935546875,-11.810301780700684,1.9531248807907104,4.119872570037842,66.66667175292969,108.0,1.0,WarmUp
349370.125,540393.875,726532.125,724970.9375,726510.3125,370920.875,360216.625,472203.0625,0.138427734375,0.95458984375,-0.158447265625,-11.810301780700684,1.7395018339157104,3.906249761581421,66.66667175292969,109.0,1.0,WarmUp
348721.5625,538533.8125,726082.0625,723627.75,726062.5625,370402.75,359385.125,470453.28125,0.136962890625,0.950927734375,-0.156005859375,-11.596678733825684,1.4953612089157104,3.540038824081421,66.66667175292969,110.0,1.0,WarmUp
348992.8125,537422.625,725664.4375,722663.3125,725645.8125,370302.09375,359278.75,469158.3125,0.13623046875,0.9443359375,-0.154296875,-11.444090843200684,1.2817381620407104,3.265380620956421,66.66667175292969,111.0,1.0,WarmUp
349403.90625,536602.3125,725258.5,721761.625,725240.75,370264.8125,359369.84375,468045.375,0.135986328125,0.94091796875,-0.1533203125,-11.138915061950684,1.0070799589157104,3.021239995956421,66.66667175292969,112.0,1.0,WarmUp
349003.46875,535266.625,724850.3125,720495.9375,724833.375,369866.5,358875.6875,466627.1875,0.138671875,0.933837890625,-0.150146484375,-10.803221702575684,0.8239745497703552,2.685546636581421,66.66667175292969,113.0,1.0,WarmUp
347962.9375,533357.375,724456.8125,718951.5625,724441.375,369195.21875,357835.53125,464875.8125,0.140869140625,0.9306640625,-0.150634765625,-10.314940452575684,0.6103515028953552,2.258300542831421,66.66667175292969,114.0,1.0,WarmUp
347349.25,531651.5625,724096.9375,717649.0,724082.8125,368731.03125,357058.40625,463261.375,0.14501953125,0.929931640625,-0.150390625,-9.735106468200684,0.3662109076976776,1.9531248807907104,66.66667175292969,115.0,1.0,WarmUp
347623.03125,530641.875,723752.3125,716774.0625,723739.0625,368652.15625,356975.78125,462061.375,0.150146484375,0.93359375,-0.1474609375,-9.246825218200684,0.1220703050494194,1.8615721464157104,66.66667175292969,116.0,1.0,WarmUp
348076.9375,529965.5,723423.875,716016.5,723410.9375,368666.46875,357123.59375,461073.5,0.154541015625,0.935546875,-0.14794921875,-8.819579124450684,-0.03051757626235485,1.6174315214157104,66.66667175292969,117.0,1.0,WarmUp
347750.34375,528803.25,723097.375,714957.0,723084.875,368338.875,356716.15625,459818.6875,0.158935546875,0.939453125,-0.145263671875,-8.544920921325684,-0.0610351525247097,1.4953612089157104,66.66667175292969,118.0,1.0,WarmUp
