EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
292752.0625,276501.375,736344.375,699255.5,736361.625,293536.8125,453879.0,191705.921875,0.01611328125,0.9794921875,-0.04833984375,-0.1525878757238388,-1.3732908964157104,-0.1525878757238388,46.66667175292969,91.0,1.0,WarmUp
292501.125,276420.71875,735479.1875,698179.8125,735496.375,293294.96875,453662.75,192118.4375,0.013427734375,0.978759765625,-0.04833984375,-0.03051757626235485,-1.3427733182907104,-0.1220703050494194,46.66667175292969,92.0,1.0,WarmUp
292283.3125,276441.03125,734652.8125,697198.625,734670.0625,293250.96875,453764.5,193148.578125,0.01123046875,0.978515625,-0.05078125,-0.03051757626235485,-1.1291502714157104,-0.1525878757238388,46.66667175292969,93.0,1.0,WarmUp
291950.375,276116.375,733849.1875,696098.0625,733866.625,293033.71875,453769.40625,193967.90625,0.01123046875,0.978759765625,-0.05322265625,0.0,-1.1291502714157104,-0.4272460639476776,46.66667175292969,94.0,1.0,WarmUp
291524.96875,275475.4375,733071.0,694871.3125,733088.4375,292516.9375,453413.21875,194022.8125,0.01318359375,0.982177734375,-0.050537109375,0.03051757626235485,-1.2207030057907104,-0.5798339247703552,46.66667175292969,95.0,1.0,WarmUp
291176.1875,275012.125,732329.5625,693750.0,732346.625,292011.34375,452961.4375,193835.328125,0.012451171875,0.981689453125,-0.04931640625,0.0610351525247097,-1.2207030057907104,-0.5798339247703552,46.66667175292969,96.0,1.0,WarmUp
290988.25,274982.875,731634.25,692846.4375,731651.5,291828.6875,452839.46875,194250.4375,0.012939453125,0.98291015625,-0.046142578125,0.0610351525247097,-1.1596678495407104,-0.6103515028953552,46.66667175292969,97.0,1.0,WarmUp
290834.65625,275062.09375,730971.75,692033.8125,730988.8125,291845.5,453028.21875,195269.3125,0.015869140625,0.984130859375,-0.048828125,0.1220703050494194,-1.2512205839157104,-0.6713866591453552,46.66667175292969,98.0,1.0,WarmUp
290561.4375,274799.34375,730325.5625,691120.375,730342.9375,291692.6875,453124.96875,196114.125,0.01904296875,0.986572265625,-0.051025390625,0.0915527269244194,-1.3122557401657104,-0.7324218153953552,46.66667175292969,99.0,1.0,WarmUp
290187.25,274211.9375,729693.8125,690051.25,729711.4375,291231.8125,452852.8125,196194.5,0.019287109375,0.98486328125,-0.047607421875,-0.03051757626235485,-1.2512205839157104,-0.7019042372703552,46.66667175292969,100.0,1.0,WarmUp
289897.03125,273806.65625,729097.75,689082.5,729115.5625,290791.28125,452495.25,196036.875,0.017822265625,0.9833984375,-0.04931640625,0.0,-1.1596678495407104,-0.6408690810203552,46.66667175292969,101.0,1.0,WarmUp
289766.15625,273833.03125,728544.0625,688333.5625,728561.3125,290672.375,452464.96875,196485.171875,0.020263671875,0.986572265625,-0.04833984375,0.03051757626235485,-1.0375975370407104,-0.6408690810203552,46.66667175292969,102.0,1.0,WarmUp
289665.46875,273963.125,728015.9375,687665.375,728033.0,290749.4375,452745.6875,197550.0,0.02001953125,0.986083984375,-0.0478515625,0.0,-1.0070799589157104,-0.6408690810203552,46.66667175292969,103.0,1.0,WarmUp
289439.5625,273739.25,727489.875,686856.875,727507.375,290632.6875,452904.3125,198388.015625,0.01904296875,0.986572265625,-0.046875,0.0610351525247097,-0.8850097060203552,-0.5798339247703552,46.66667175292969,104.0,1.0,WarmUp
289124.375,273209.40625,726976.6875,685920.0,726994.1875,290218.90625,452696.6875,198472.40625,0.018798828125,0.98828125,-0.04736328125,0.0610351525247097,-0.8239745497703552,-0.5798339247703552,46.66667175292969,105.0,1.0,WarmUp
288893.09375,272858.84375,726497.1875,685087.6875,726514.1875,289828.75,452410.6875,198328.203125,0.017578125,0.989013671875,-0.0498046875,0.0,-0.7934569716453552,-0.5187987685203552,46.66667175292969,106.0,1.0,WarmUp
288812.625,272932.15625,726054.0625,684466.0,726071.3125,289751.84375,452447.78125,198782.296875,0.016845703125,0.986328125,-0.04638671875,-0.1525878757238388,-0.7019042372703552,-0.5187987685203552,46.66667175292969,107.0,1.0,WarmUp
288752.8125,273101.6875,725627.875,683913.6875,725644.75,289862.8125,452782.34375,199846.59375,0.015625,0.9873046875,-0.048095703125,-0.0915527269244194,-0.7019042372703552,-0.4577636420726776,46.66667175292969,108.0,1.0,WarmUp
288560.6875,272911.15625,725200.125,683214.0625,725217.5,289783.125,452991.28125,200686.125,0.015869140625,0.986328125,-0.048583984375,-0.03051757626235485,-0.7019042372703552,-0.4882812201976776,46.66667175292969,109.0,1.0,WarmUp
288278.34375,272415.28125,724782.25,682387.1875,724799.875,289408.6875,452844.75,200779.828125,0.01611328125,0.986328125,-0.048095703125,-0.0915527269244194,-0.6103515028953552,-0.3967284858226776,46.66667175292969,110.0,1.0,WarmUp
288072.0625,272089.0625,724393.9375,681656.0,724411.875,289047.6875,452611.03125,200638.75,0.0146484375,0.98486328125,-0.050048828125,-0.1220703050494194,-0.6408690810203552,-0.3662109076976776,46.66667175292969,111.0,1.0,WarmUp
288022.90625,272188.90625,724036.875,681130.625,724054.0625,288999.84375,452692.5,201092.125,0.014892578125,0.984130859375,-0.050048828125,0.0,-0.6408690810203552,-0.2746581733226776,46.66667175292969,112.0,1.0,WarmUp
287991.59375,272379.4375,723690.4375,680665.8125,723707.75,289132.6875,453066.65625,202145.25,0.013916015625,0.983154296875,-0.049560546875,-0.03051757626235485,-0.6103515028953552,-0.2136230319738388,46.66667175292969,113.0,1.0,WarmUp
287831.21875,272221.375,723342.6875,680056.6875,723360.0625,289080.03125,453328.96875,202989.96875,0.012451171875,0.984619140625,-0.049560546875,-0.0610351525247097,-0.6713866591453552,-0.2746581733226776,46.66667175292969,114.0,1.0,WarmUp
